"历厘矫埃","郴何柯档","郴何嚼档","CO2丑档","寇何柯档","浅氢","浅加","老荤樊","穿利老荤樊","皑快"
"2024-11-19 05:45","12.8","93.9","425","-2.3","谅","0","0","0","0"
"2024-11-19 05:46","12.8","92.6","424","-2.4","谅","0","0","0","0"
"2024-11-19 05:47","12.8","91.6","423","-2.3","谅","0.1","0","0","0"
"2024-11-19 05:48","12.7","94.3","422","-2.3","谅","0.3","0","0","0"
"2024-11-19 05:49","12.8","95.2","423","-2.2","谅","0.3","0","0","0"
"2024-11-19 05:50","12.7","94.8","424","-2.2","谅","0.3","0","0","0"
"2024-11-19 05:51","13","90.8","424","-2.3","谅","0.3","0","0","0"
"2024-11-19 05:52","13","91","422","-2.3","谅","0.3","0","0","0"
"2024-11-19 05:53","13","92.1","422","-2.2","谅","0.3","0","0","0"
"2024-11-19 05:54","13.1","90.6","422","-2.1","谅","0.3","0","0","0"
"2024-11-19 05:55","13.2","88.6","422","-2","谅","0.1","0","0","0"
"2024-11-19 05:56","13.1","91.1","422","-2.2","谅","0","0","0","0"
"2024-11-19 05:57","13","93.8","423","-2.2","谅","0","0","0","0"
"2024-11-19 05:58","12.9","92.6","424","-2.2","谅","0","0","0","0"
"2024-11-19 05:59","13","92.9","422","-2.3","谅","0","0","0","0"
"2024-11-19 06:00","13.2","92.9","422","-2.3","谅","0","0","0","0"
"2024-11-19 06:01","13.2","89.7","423","-2.3","谅","0","0","0","0"
"2024-11-19 06:02","12.9","94.8","422","-2.2","谅","0.3","0","0","0"
"2024-11-19 06:03","13.1","94","422","-2.4","谅","0.7","0","0","0"
"2024-11-19 06:04","13","95.2","423","-2.3","谅","1","0","0","0"
"2024-11-19 06:05","13.2","91.6","423","-2.6","快","1.1","0","0","0"
"2024-11-19 06:06","13.4","90.1","424","-2.5","快","0.9","0","0","0"
"2024-11-19 06:07","13.1","92.2","423","-2.6","快","0.8","0","0","0"
"2024-11-19 06:08","13.1","93.1","422","-2.6","快","0.7","0","0","0"
"2024-11-19 06:09","13","94","423","-2.8","快","0.7","0","0","0"
"2024-11-19 06:10","13.2","95.2","423","-2.7","快","0.7","0","0","0"
"2024-11-19 06:11","13.2","93","423","-2.8","快","0.7","0","0","0"
"2024-11-19 06:12","13.2","92.9","422","-2.8","快","0.9","0","0","0"
"2024-11-19 06:13","13","95.7","421","-2.9","快","0.7","0","0","0"
"2024-11-19 06:14","13.2","94.3","421","-2.8","快","1.1","0","0","0"
"2024-11-19 06:15","12.9","97.1","423","-2.9","快","1.1","0","0","0"
"2024-11-19 06:16","13","96.9","422","-2.7","快","1.1","0","0","0"
"2024-11-19 06:17","12.9","97.1","423","-2.8","快","1.1","0","0","0"
"2024-11-19 06:18","13","95.6","422","-2.7","快","0.8","0","0","0"
"2024-11-19 06:19","13","93.7","424","-2.6","快","0.8","0","0","0"
"2024-11-19 06:20","13.2","93.5","425","-2.6","快","0.7","0","0","0"
"2024-11-19 06:21","13.2","92.5","425","-2.6","快","0.9","0","0","0"
"2024-11-19 06:22","13.2","93.7","424","-2.7","快","1.1","0","0","0"
"2024-11-19 06:23","13.3","90.9","426","-2.6","快","1.1","0","0","0"
"2024-11-19 06:24","13.1","93.8","426","-2.7","快","1.1","0","0","0"
"2024-11-19 06:25","13.1","94.4","426","-2.8","快","1.1","0","0","0"
"2024-11-19 06:26","12.9","92.4","425","-2.7","快","1.1","0","0","0"
"2024-11-19 06:27","13.1","92.7","428","-2.7","快","1.1","0","0","0"
"2024-11-19 06:28","13","93.8","424","-2.7","快","1.1","0","0","0"
"2024-11-19 06:29","13.2","91.7","426","-2.6","快","1.1","0","0","0"
"2024-11-19 06:30","13.1","95","427","-2.5","快","1","0","0","0"
"2024-11-19 06:31","12.8","96.6","426","-2.6","快","0.7","0","0","0"
"2024-11-19 06:32","13","92.8","427","-2.6","快","0.7","0","0","0"
"2024-11-19 06:32","12.9","95.8","427","-2.5","快","0.3","0","0","0"
"2024-11-19 06:33","12.9","94.3","427","-2.6","快","0.3","0","0","0"
"2024-11-19 06:34","12.9","95.6","427","-2.5","快","0.3","0","0","0"
"2024-11-19 06:35","12.8","95.4","428","-2.4","快","0","0","0","0"
"2024-11-19 06:36","13","94.2","424","-2.3","快","0","0","0","0"
"2024-11-19 06:37","13.1","91.9","428","-2.3","快","0","0","0","0"
"2024-11-19 06:38","13","91.4","427","-2.4","快","0","0","0","0"
"2024-11-19 06:39","12.9","93.2","427","-2.3","快","0","0","0","0"
"2024-11-19 06:40","12.9","93.4","427","-2.3","快","0","0","0","0"
"2024-11-19 06:41","12.7","96.5","427","-2.4","快","0","0","0","0"
"2024-11-19 06:42","12.8","94.2","425","-2.3","快","0","0","0","0"
"2024-11-19 06:43","13","92.9","429","-2.3","快","0","0","0","0"
"2024-11-19 06:44","12.9","92.8","431","-2.4","快","0","0","0","0"
"2024-11-19 06:45","13","93.2","426","-2.3","快","0","0","0","0"
"2024-11-19 06:46","12.8","94.6","426","-2.3","快","0","0","0","0"
"2024-11-19 06:47","12.8","92.8","426","-2.3","快","0","0","0","0"
"2024-11-19 06:48","12.7","95","426","-2.4","快","0","0","0","0"
"2024-11-19 06:49","12.8","94","428","-2.5","快","0","0","0","0"
"2024-11-19 06:50","12.5","98.6","428","-2.5","快","0","0","0","0"
"2024-11-19 06:51","12.7","94.3","428","-2.5","快","0","0","0","0"
"2024-11-19 06:52","12.9","91.1","428","-2.6","快","0","0","0","0"
"2024-11-19 06:53","12.8","91.7","428","-2.4","快","0","0","0","0"
"2024-11-19 06:54","12.6","93.5","429","-2.4","快","0","0","0","0"
"2024-11-19 06:55","12.4","96.5","428","-2.2","快","0","0","0","0"
"2024-11-19 06:56","12.6","92.9","428","-2.4","快","0","0","0","0"
"2024-11-19 06:57","12.6","95.3","427","-2.4","快","0","0","0","0"
"2024-11-19 06:58","12.7","94.1","429","-2.4","快","0","0","0","0"
"2024-11-19 06:59","12.6","94.2","429","-2.5","快","0","0","0","0"
"2024-11-19 07:00","12.5","95.4","429","-2.3","快","0","0","0","0"
"2024-11-19 07:01","12.6","94.9","427","-2.4","快","0","0","0","0"
"2024-11-19 07:02","12.7","93.4","427","-2.5","快","0","0","0","0"
"2024-11-19 07:03","12.4","94.4","427","-2.5","快","0","0","0","0"
"2024-11-19 07:04","12.7","92.4","428","-2.4","快","0","0","0","0"
"2024-11-19 07:05","12.6","94.8","428","-2.3","快","0","0","0","0"
"2024-11-19 07:06","12.4","94.1","427","-2.2","快","0","0","0","0"
"2024-11-19 07:07","12.5","94.5","427","-2.2","快","0","0","0","0"
"2024-11-19 07:08","12.7","92.6","426","-2.2","快","0","0","0","0"
"2024-11-19 07:09","12.6","93.1","426","-2.2","快","0","0","0","0"
"2024-11-19 07:10","12.6","94","425","-2.2","快","0","0","0","0"
"2024-11-19 07:11","12.4","95.5","430","-2.3","快","0","1","0","0"
"2024-11-19 07:12","12.4","96.5","427","-2.3","快","0","2","0","0"
"2024-11-19 07:13","12.6","92.3","427","-2.4","快","0","2","0","0"
"2024-11-19 07:14","12.8","90.7","430","-2.3","快","0","2","0","0"
"2024-11-19 07:15","12.5","93.8","429","-2.4","快","0","2","0","0"
"2024-11-19 07:16","12.4","95","426","-2.4","快","0","2","0","0"
"2024-11-19 07:17","12.6","92.8","429","-2.4","快","0","2","0","0"
"2024-11-19 07:18","12.5","92.6","429","-2.3","快","0","5","0","0"
"2024-11-19 07:19","12.6","92.1","427","-2.4","快","0","5","0","0"
"2024-11-19 07:20","12.2","97.3","429","-2.3","快","0","5","0","0"
"2024-11-19 07:21","12.5","92.6","430","-2.4","快","0","5","0","0"
"2024-11-19 07:22","12.5","93","430","-2.6","快","0","5","0","0"
"2024-11-19 07:23","12.6","94.4","428","-2.6","快","0","8","0","0"
"2024-11-19 07:24","12.5","94","430","-2.5","快","0","8","0","0"
"2024-11-19 07:25","12.4","94.3","431","-2.5","快","0","8","0","0"
"2024-11-19 07:26","12.4","94.7","431","-2.5","快","0","8","0","0"
"2024-11-19 07:27","12.5","96.1","431","-2.5","快","0","8","0","0"
"2024-11-19 07:28","12.6","93","431","-2.5","快","0","8","0","0"
"2024-11-19 07:29","12.6","94","432","-2.4","快","0","11","0","0"
"2024-11-19 07:30","12.7","92.3","432","-2.4","快","0","11","0","0"
"2024-11-19 07:31","12.6","94","430","-2.2","快","0","11","0","0"
"2024-11-19 07:32","12.7","94.4","430","-2.3","快","0","11","0","0"
"2024-11-19 07:33","12.5","97.4","434","-2.3","快","0","14","0","0"
"2024-11-19 07:34","12.7","94","433","-2.3","快","0","14","0","0"
"2024-11-19 07:35","12.8","94.2","437","-2.2","快","0","14","1","0"
"2024-11-19 07:36","13","93.3","454","-2","快","0","14","1","0"
"2024-11-19 07:37","13.1","92","445","-2","快","0","14","1","0"
"2024-11-19 07:38","13","95","439","-2","快","0","17","1","0"
"2024-11-19 07:39","12.8","95.7","435","-1.8","快","0","17","1","0"
"2024-11-19 07:40","13","94","437","-1.8","快","0","17","1","0"
"2024-11-19 07:41","13.1","93.4","437","-1.7","快","0","17","1","0"
"2024-11-19 07:42","13.1","94.6","435","-1.6","快","0","17","1","0"
"2024-11-19 07:43","13.1","94.3","435","-1.6","快","0","17","1","0"
"2024-11-19 07:44","13.2","94.1","435","-1.7","快","0","20","1","0"
"2024-11-19 07:45","13.2","93.6","435","-1.8","快","0","20","2","0"
"2024-11-19 07:46","13.3","92.6","435","-1.8","快","0","14","2","0"
"2024-11-19 07:47","13.3","93.6","431","-1.8","快","0","14","2","0"
"2024-11-19 07:48","13.3","94.5","431","-1.7","快","0","14","2","0"
"2024-11-19 07:49","13.4","95.2","431","-1.7","快","0","14","2","0"
"2024-11-19 07:50","13.7","91.2","432","-1.7","快","0","14","2","0"
"2024-11-19 07:51","13.5","95.2","428","-1.9","快","0","14","2","0"
"2024-11-19 07:52","13.4","96.6","429","-2","快","0","17","2","0"
"2024-11-19 07:53","13.6","94.4","431","-2","快","0","17","2","0"
"2024-11-19 07:54","13.6","92.7","432","-2.2","快","0","20","2","0"
"2024-11-19 07:55","13.5","95","431","-2.3","快","0","20","3","0"
"2024-11-19 07:56","13.7","93.4","435","-2.4","快","0","23","3","0"
"2024-11-19 07:57","13.7","92.8","436","-2.4","快","0","24","3","0"
"2024-11-19 07:58","13.5","97.6","435","-2.3","快","0","32","3","0"
"2024-11-19 07:59","13.5","96.8","436","-2.4","快","0","52","3","0"
"2024-11-19 08:00","13.6","95.2","435","-2.1","快","0","54","4","0"
"2024-11-19 08:01","13.7","94.5","434","-2","快","0","54","4","0"
"2024-11-19 08:02","13.7","96.1","437","-2.1","快","0","38","4","0"
"2024-11-19 08:03","13.9","95.4","437","-1.8","快","0","29","4","0"
"2024-11-19 08:04","13.8","96.7","437","-1.8","快","0","53","5","0"
"2024-11-19 08:05","14","93.7","438","-1.8","快","0","64","5","0"
"2024-11-19 08:06","14.1","91.1","438","-1.4","快","0","73","5","0"
"2024-11-19 08:07","14","92","439","-1","快","0","73","6","0"
"2024-11-19 08:08","13.9","94.3","440","-1.1","快","0","76","6","0"
"2024-11-19 08:09","14.3","91.5","439","-1.1","快","0","78","7","0"
"2024-11-19 08:10","14.1","92.1","437","-1","快","0","80","7","0"
"2024-11-19 08:11","14","95.1","440","-0.9","快","0","81","8","0"
"2024-11-19 08:12","13.9","94.8","439","-0.8","快","0","68","8","0"
"2024-11-19 08:13","14.1","93.2","436","-0.5","快","0","84","9","0"
"2024-11-19 08:14","13.9","94.8","436","-0.4","快","0","90","9","0"
"2024-11-19 08:15","13.8","96.4","436","-0.1","快","0","90","10","0"
"2024-11-19 08:16","13.9","91.9","431","-0.2","快","0","92","10","0"
"2024-11-19 08:17","13.6","92.9","433","-0.2","快","0","96","11","0"
"2024-11-19 08:18","13.3","94.6","435","-0.1","快","0","99","11","0"
"2024-11-19 08:19","13","93.7","437","0","快","0","102","12","0"
"2024-11-19 08:20","12.9","92.7","434","0.3","快","0","102","13","0"
"2024-11-19 08:21","12.8","90.4","435","0.3","快","0","94","13","0"
"2024-11-19 08:22","12.7","91.2","432","-0.1","快","0.3","96","14","0"
"2024-11-19 08:23","12.5","93.2","428","0","快","0.1","102","14","0"
"2024-11-19 08:24","12.4","91.7","426","0.1","快","0","114","15","0"
"2024-11-19 08:25","12.4","93.8","426","0","快","0.3","119","16","0"
"2024-11-19 08:26","12.5","90.8","425","-0.3","快","0.1","121","16","0"
"2024-11-19 08:27","12.5","91.4","420","-0.1","快","0.1","125","17","0"
"2024-11-19 08:28","12.5","92.6","418","-0.1","快","0","128","18","0"
"2024-11-19 08:29","12.4","93.9","415","0.1","快","0","131","19","0"
"2024-11-19 08:30","12.5","93.3","415","0","快","0","134","19","0"
"2024-11-19 08:31","12.5","92.3","413","0.2","快","0","135","20","0"
"2024-11-19 08:32","12.6","90.9","411","0.4","快","0","140","21","0"
"2024-11-19 08:33","12.6","90","411","0.4","快","0.3","138","22","0"
"2024-11-19 08:34","12.6","91.7","411","0.4","快","0","152","23","0"
"2024-11-19 08:35","12.6","92","409","0.7","快","0","154","24","0"
"2024-11-19 08:36","12.7","93.1","407","1.1","快","0","157","25","0"
"2024-11-19 08:37","12.9","90.1","406","1.5","快","0","163","26","0"
"2024-11-19 08:38","12.8","90.9","405","1.5","快","0.3","166","27","0"
"2024-11-19 08:39","13.1","90.6","403","1.1","快","0.2","166","28","0"
"2024-11-19 08:40","13.1","90.2","403","1.2","快","0.4","169","29","0"
"2024-11-19 08:41","13","91.9","403","0.5","快","0.3","172","30","0"
"2024-11-19 08:42","13.1","90.9","400","0.7","快","0.3","162","31","0"
"2024-11-19 08:43","13.2","93.5","398","1","快","0.1","138","32","0"
"2024-11-19 08:44","13.1","94.5","396","1.2","快","0.3","157","32","0"
"2024-11-19 08:45","13.3","92.5","396","0.8","快","0.1","168","33","0"
"2024-11-19 08:46","13.2","93.5","394","1.1","快","0","175","34","0"
"2024-11-19 08:47","13.5","93.5","394","1.5","快","0.3","181","36","0"
"2024-11-19 08:48","13.6","92.8","391","1.6","快","0","187","37","0"
"2024-11-19 08:49","13.5","94.9","391","1.9","快","0","187","38","0"
"2024-11-19 08:50","13.8","92.9","390","2.2","快","0","190","39","0"
"2024-11-19 08:51","14","90.4","387","2","快","0.2","192","40","0"
"2024-11-19 08:52","14","91.4","387","1.8","快","0.3","195","41","0"
"2024-11-19 08:53","14","92","385","1.7","快","0","198","42","0"
"2024-11-19 08:54","14.1","90.9","384","2.1","快","0","201","44","0"
"2024-11-19 08:55","14.2","94","381","2","快","0","204","45","0"
"2024-11-19 08:56","14.2","90.3","381","2.2","快","0","208","46","0"
"2024-11-19 08:57","14.4","92.8","381","2.8","快","0","211","47","0"
"2024-11-19 08:58","14.6","90.2","377","3.2","快","0","216","49","0"
"2024-11-19 08:59","14.4","93.2","372","3.2","快","0.2","219","50","0"
"2024-11-19 09:00","14.4","93.5","373","3.4","快","0","223","51","0"
"2024-11-19 09:01","14.6","92.8","371","3.5","快","0","228","53","0"
"2024-11-19 09:02","14.7","92.2","371","3.7","快","0","230","54","0"
"2024-11-19 09:03","14.7","92.4","371","4","快","0.1","209","55","0"
"2024-11-19 09:04","14.9","91.7","368","3.8","快","0.2","234","57","0"
"2024-11-19 09:05","15.1","90","368","3.5","快","0","239","58","0"
"2024-11-19 09:06","15","91.3","366","3.3","快","0","239","59","0"
"2024-11-19 09:07","15","91.9","363","3.7","快","0.1","245","61","0"
"2024-11-19 09:08","15","95.3","364","3.8","快","0.7","245","62","0"
"2024-11-19 09:09","15.1","94.5","362","3.5","快","0.3","221","64","0"
"2024-11-19 09:10","15.3","93.4","358","3.4","快","0.3","229","65","0"
"2024-11-19 09:11","15.3","92","357","3.7","快","0.3","214","66","0"
"2024-11-19 09:12","15.4","92","357","3.2","快","0.7","240","68","0"
"2024-11-19 09:13","15.3","95.1","355","3","快","0.7","222","69","0"
"2024-11-19 09:14","15.5","95.2","355","2.9","快","0.4","124","70","0"
"2024-11-19 09:15","15.7","92","352","3.1","快","0.4","134","70","0"
"2024-11-19 09:16","15.5","93.5","352","2.9","快","0.9","116","71","0"
"2024-11-19 09:17","15.4","92.6","352","2.6","快","0.7","128","72","0"
"2024-11-19 09:18","15.5","93.3","350","2.5","快","0.7","119","73","0"
"2024-11-19 09:19","15.6","91.9","347","2.5","快","0.3","119","73","0"
"2024-11-19 09:20","15.6","92","348","2.6","快","0.2","126","74","0"
"2024-11-19 09:21","15.5","92.6","347","3","快","0.3","148","75","0"
"2024-11-19 09:22","15.5","91.8","345","3.1","快","0.3","191","76","0"
"2024-11-19 09:23","15.4","92.9","346","3.1","快","0.7","171","77","0"
"2024-11-19 09:24","15.4","91.7","344","2.9","快","0.3","167","78","0"
"2024-11-19 09:25","15.5","92.4","344","2.9","快","0.3","166","79","0"
"2024-11-19 09:26","15.5","91.9","341","3","快","0.2","126","80","0"
"2024-11-19 09:27","15.6","92.6","341","3.1","快","0.3","122","81","0"
"2024-11-19 09:28","15.5","92.1","341","3.1","快","0.3","110","81","0"
"2024-11-19 09:29","15.5","91.4","342","3","快","0.3","105","82","0"
"2024-11-19 09:30","15.4","93.3","341","3","快","0.7","112","83","0"
"2024-11-19 09:31","15.4","93.4","337","3.1","快","0.3","106","83","0"
"2024-11-19 09:32","15.4","95","338","3","快","0.3","93","84","0"
"2024-11-19 09:33","15.4","92.8","337","3.1","快","0.4","93","84","0"
"2024-11-19 09:34","15.5","92.4","335","3.1","快","0.3","93","85","0"
"2024-11-19 09:35","15.3","92.7","336","2.9","快","0.7","90","85","0"
"2024-11-19 09:36","15.3","93.3","335","2.8","快","0.5","93","86","0"
"2024-11-19 09:37","15.2","93.8","333","2.8","快","0.3","97","86","0"
"2024-11-19 09:38","15.3","91.6","333","2.7","快","0","102","87","0"
"2024-11-19 09:39","15.1","93.9","333","2.8","快","0.5","105","88","0"
"2024-11-19 09:40","15.2","90.2","333","2.7","快","0.2","112","88","0"
"2024-11-19 09:41","15","93.8","333","3","快","0.3","114","89","0"
"2024-11-19 09:42","14.9","95.3","330","2.9","快","0.2","112","90","0"
"2024-11-19 09:43","15","94.3","331","3.2","快","0","114","90","0"
"2024-11-19 09:44","15.2","91.8","331","3.2","快","0.1","119","91","0"
"2024-11-19 09:45","15.1","93.9","328","3.5","快","0","122","92","0"
"2024-11-19 09:46","15.2","92.8","330","3.3","快","0.3","140","93","0"
"2024-11-19 09:47","15.1","95.1","327","3.3","快","0.3","145","94","0"
"2024-11-19 09:48","15.3","93","323","3.3","快","0.3","151","94","0"
"2024-11-19 09:49","15.3","93.1","328","3.1","快","0.3","156","95","0"
"2024-11-19 09:50","15.3","90.9","330","3","快","0.2","171","96","0"
"2024-11-19 09:51","15.3","91.7","332","3.3","快","0.3","171","97","0"
"2024-11-19 09:52","15.2","95.3","324","3.6","快","0.3","175","98","0"
"2024-11-19 09:53","15.3","93.4","321","3.5","快","0","182","100","0"
"2024-11-19 09:54","15.3","94.3","317","3.9","快","0","190","101","0"
"2024-11-19 09:55","15.5","91.1","313","3.9","快","0.3","192","102","0"
"2024-11-19 09:56","15.5","92.6","313","4.2","快","0.2","190","103","0"
"2024-11-19 09:57","15.7","92.5","315","3.9","快","0.7","195","104","0"
"2024-11-19 09:58","15.5","94.2","311","3.8","快","0.1","204","105","0"
"2024-11-19 09:59","15.6","93.8","310","3.7","快","0.7","207","107","0"
"2024-11-19 10:00","15.8","93.5","310","3.6","快","0.3","210","108","0"
"2024-11-19 10:01","15.8","93.1","309","3.7","谅","0.3","213","109","0"
"2024-11-19 10:02","15.9","95.2","309","3.7","谅","0.3","225","110","0"
"2024-11-19 10:03","15.9","94.2","307","3.9","谅","0.2","270","112","0"
"2024-11-19 10:04","15.9","95.1","307","3.9","谅","0.3","291","114","0"
"2024-11-19 10:05","16.2","92.7","305","3.8","谅","0.3","284","115","0"
"2024-11-19 10:06","16.3","89.7","304","3.6","谅","0.7","264","117","0"
"2024-11-19 10:07","16.3","90.3","301","3.4","快","0.7","238","118","0"
"2024-11-19 10:08","16.4","92.6","301","3.5","快","0.3","215","120","0"
"2024-11-19 10:09","16.4","93.9","300","3.4","快","0.3","211","121","0"
"2024-11-19 10:10","16.6","92.7","300","3.4","快","0.3","266","122","0"
"2024-11-19 10:11","16.7","92.3","299","3.5","快","0","233","124","0"
"2024-11-19 10:12","16.8","91.8","295","3.7","快","0.2","236","125","0"
"2024-11-19 10:13","16.7","93.6","297","3.9","快","0","225","127","0"
"2024-11-19 10:14","16.6","93.6","295","4","快","0","256","128","0"
"2024-11-19 10:15","16.8","93.2","292","4.4","快","0","231","130","0"
"2024-11-19 10:16","16.6","96.7","292","4.5","快","0","258","131","0"
"2024-11-19 10:17","16.6","95","288","4.6","快","0.7","256","133","0"
"2024-11-19 10:18","16.7","93.9","286","4.6","快","0.7","281","134","0"
"2024-11-19 10:19","17","91.7","284","4.3","快","0.3","243","136","0"
"2024-11-19 10:20","17.2","91.6","283","4.4","快","0.4","245","137","0"
"2024-11-19 10:21","17.2","92.3","283","4.6","快","0.7","220","139","0"
"2024-11-19 10:22","17.3","92.4","283","4.5","快","0.3","201","140","0"
"2024-11-19 10:23","17.4","91.6","283","4.7","快","0.3","201","141","0"
