"";"CO2 Dose State";"Light Acc Today";"Meas CO2 Level";"Meas Rel Hum";"Meas GH Temp";"Rain State";"Meas Light";"Meas Wind Speed";"Meas Wind Dir";"Meas Out Temp";"EC Dosing";"pH Dosing";"Calc pH Level";"Meas pH 1 Level";"Meas pH 2 Level";"Meas EC 1 Level";"Meas EC 2 Level";"Meas EC 1 Level";"Irrig Flow";"Irrig Flow"
"18-11-2024 15:00:00";0;1034.13;423.95;72;21.74;0;31.01;0;0;9.09;0;0;0;6.7;6.9;2.9;3.5;2.9;-32767;18860
"18-11-2024 15:05:00";0;1042.51;412.17;72.81;21.94;0;29.42;0;0;9.04;0;0;0;6.7;6.9;2.9;3.5;2.9;-32767;18860
"18-11-2024 15:10:00";0;1051.32;408.19;79.51;22.57;0;28.29;0;1;9.24;0;0;0;6.7;6.9;2.9;3.5;2.9;-32767;18860
"18-11-2024 15:15:00";0;1059.51;405.56;80.19;22.46;0;27.12;0;1;9.22;0;0;0;6.7;6.9;2.9;3.5;2.9;-32767;18860
"18-11-2024 15:20:00";0;1067.51;409.07;75.12;22.07;0;25.84;0;0;9.04;0;0;0;6.7;6.98;2.9;3.5;2.9;-32767;18860
"18-11-2024 15:25:00";0;1074.66;414.85;74.81;21.84;0;24.47;0;0;9.4;0;0;0;6.7;7;2.98;3.5;2.98;-32767;18860
"18-11-2024 15:30:00";0;1081.65;411.97;73.39;21.96;0;23.23;0;0;9.58;0;0;0;6.7;6.92;3;3.5;3;-32767;18860
"18-11-2024 15:35:00";0;1088.65;408.58;73;21.92;0;21.87;0;0;8.63;0;0;0;6.7;6.98;3;3.5;3;-32767;18860
"18-11-2024 15:40:00";0;1094.84;396.71;72.19;21.74;0;20.71;0;0;8.88;0;0;0;6.7;7;3;3.5;3;-32767;18860
"18-11-2024 15:45:00";0;1100.84;395.61;72.81;21.54;0;19.37;0;7;8.84;0;0;0;6.7;6.92;3;3.42;3;-32767;18860
"18-11-2024 15:50:00";0;1106.84;391.97;76.23;21.42;0;18.13;0;0;8.88;0;0;0;6.7;6.9;3;3.4;3;-32767;18860
"18-11-2024 15:55:00";0;1112.03;388.58;78.61;21.4;0;16.85;0;0;8.5;0;0;0;6.7;6.9;3;3.4;3;-32767;18860
"18-11-2024 16:00:00";0;1117.03;385.58;80.61;21.24;0;15.31;0;0;8.32;0;0;0;6.7;6.98;3;3.4;3;-32767;18860
"18-11-2024 16:05:00";0;1121.23;389.03;81.81;21.12;0;14.11;0;0;8.86;0;0;0;6.7;6.92;3.08;3.4;3.08;-32767;18860
"18-11-2024 16:10:00";0;1125.23;388.39;82.81;20.78;0;12.77;0;0;8.84;0;0;0;6.7;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:15:00";0;1128.42;386.39;83;20.54;0;11.53;0;0;8.56;0;0;0;6.7;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:20:00";0;1131.42;385.19;83;20.34;0;9.53;0;0;8.18;0;0;0;6.7;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:25:00";0;1134.42;388.23;84.61;19.98;0;8.37;0;1;8.18;0;0;0;6.7;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:30:00";0;1136.61;397.07;82.58;19.58;0;8.04;0;0;8.36;0;0;0;6.62;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:35:00";0;1139.42;432.88;79.58;19.26;0;7.11;0;0;8.32;0;0;0;6.6;6.9;3.02;3.4;3.02;-32767;18860
"18-11-2024 16:40:00";0;1141.61;469.23;78.19;18.88;0;5.85;0;0;8.06;0;0;0;6.6;6.9;3.08;3.4;3.08;-32767;18860
"18-11-2024 16:45:00";0;1142.81;488.91;79.61;18.48;0;4.71;0;1;8;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:50:00";0;1143.81;494.42;83.23;18.4;0;3.77;0;1;7.84;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 16:55:00";0;1144.81;491.77;83.19;18.48;0;2.79;0;0;7.4;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:00:00";0;1145.81;488.58;82.19;18.42;0;2.12;0;0;7.22;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:05:00";0;1146;485.58;81.19;18.48;0;1.35;0;1;7.04;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:10:00";0;1146;482.58;82.61;18.34;0;0.72;0;1;6.76;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:15:00";0;1146.81;484.42;83;18.06;0;0.2;0;0;6.38;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:20:00";0;1147;489.03;79.77;17.68;0;0.1;0;0;6.14;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:25:00";0;1147;491.61;78.19;17.52;0;0.1;0;0;5.94;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:30:00";0;1147;492;78;17.26;0;0.1;0;1;5.82;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:35:00";0;1147;495.23;78.81;17.04;0;0.1;0;0;5.56;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:40:00";0;1147;492.77;78.19;16.84;0;0.1;0;0;5.42;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:45:00";0;1147;492.81;77.19;16.56;0;0.1;0;0;5.32;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:50:00";0;1147;491.39;77.81;16.34;0;0.18;0;0;5.38;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 17:55:00";0;1147;491;77.19;16.06;0;0.12;0;0;5.32;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:00:00";0;1147;493.42;75.39;15.92;0;0.18;0;0;5.3;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:05:00";0;1147;493.19;75;15.82;0;0.2;0;0;5.38;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:10:00";0;1147;489.77;75;15.64;0;0.2;0;1;5.24;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:15:00";0;1147;493.84;75;15.68;0;0.2;0;1;5.12;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:20:00";0;1147;495.81;76.61;15.78;0;0.2;0;0;5.26;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:25:00";0;1147;500.03;77;15.8;0;0.12;0;0;5.14;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:30:00";0;1147;501.81;78.61;15.8;0;0.1;0;1;5.02;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:35:00";0;1147;502;79.81;15.72;0;0.1;0;1;4.84;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:40:00";0;1147;506.84;80.81;15.78;0;0.1;0;0;4.8;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:45:00";0;1147;508;82.61;15.64;0;0.18;0;0;4.8;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:50:00";0;1147;508;82.19;14.95;0;0.2;0;0;4.8;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 18:55:00";0;1147;507.2;79.6;14.72;0;0.12;0;0;4.8;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:00:00";0;1147;505.4;77.4;14.62;0;0.18;0;0;4.8;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:05:00";0;1147;508.2;77.8;14.36;0;0.2;0;0;4.64;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:10:00";0;1147;509.8;78.8;14.14;0;0.12;0;0;4.36;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:15:00";0;1147.8;509.2;76.6;13.86;0;0.1;0;0;4.14;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:20:00";0;1148;508.2;74.4;13.8;0;0.18;0;0;4.26;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:25:00";0;1148;508.8;72.4;13.8;0;0.2;0;0;4.14;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:30:00";0;1148;509;74.4;13.56;0;0.12;0;0;4.02;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:35:00";0;1148;510.6;75;13.58;0;0.1;0;0;3.92;0;0;0;6.6;6.9;3.1;3.32;3.1;-32767;18860
"18-11-2024 19:40:00";0;1148;514.2;75.8;13.76;0;0.18;0;0;4.06;0;0;0;6.6;6.9;3.1;3.38;3.1;-32767;18860
"18-11-2024 19:45:00";0;1148;516.6;75.2;14.12;0;0.12;0;0;3.94;0;0;0;6.6;6.9;3.1;3.4;3.1;-32767;18860
"18-11-2024 19:50:00";0;1148;517;78.2;14.04;0;0.18;0;0;3.9;0;0;0;6.6;6.9;3.1;3.32;3.1;-32767;18860
"18-11-2024 19:55:00";0;1148;520.97;79.79;14.16;0;0.12;0;0;3.74;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:00:00";0;1148;522;80.79;14.12;0;0.1;0;0;3.54;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:05:00";0;1148;522;80.21;14.18;0;0.1;0;0;3.58;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:10:00";0;1148;523.59;81.59;14.28;0;0.1;0;0;3.52;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:15:00";0;1148;524;82.79;14.14;0;0.18;0;0;3.5;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:20:00";0;1148;524.79;83;14.18;0;0.12;0;0;3.34;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:25:00";0;1148;522.62;84.59;13.64;0;0.1;0;0;3.3;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:30:00";0;1148;528.35;81.03;13.58;0;0.1;0;0;3.3;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:35:00";0;1148;530.79;80;14;0;0.18;0;0;3.22;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:40:00";0;1148;527.83;79.21;14.34;0;0.12;0;1;3.28;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:45:00";0;1148;531.76;79;14.56;0;0.1;0;0;3.14;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:50:00";0;1148;536.97;79.79;14.68;0;0.1;0;0;3.02;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 20:55:00";0;1148;534.83;79.21;14.78;0;0.1;0;0;2.84;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:00:00";0;1148;534.79;79;14.88;0;0.1;0;0;2.72;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:05:00";0;1148;534.21;80.59;14.82;0;0.1;0;1;2.7;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:10:00";0;1148;534.79;81;14.88;0;0.1;0;1;2.62;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:15:00";0;1148;538.17;81.79;14.9;0;0.1;0;1;2.44;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:20:00";0;1148.79;539.79;81.21;14.9;0;0.1;0;1;2.32;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:25:00";0;1149;542.38;81.79;14.82;0;0.1;0;1;2.14;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:30:00";0;1149;545.38;82;14.88;0;0.1;0;1;2.02;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:35:00";0;1149;549.17;82;14.9;0;0.18;0;1;2.08;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:40:00";0;1149;546.83;82.79;14.82;0;0.2;0;1;1.94;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:45:00";0;1149;546;83;14.88;0;0.2;0;1;1.82;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:50:00";0;1149;551.55;83;14.74;0;0.12;0;1;1.56;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 21:55:00";0;1149;547.45;83;14.78;0;0.1;0;2;1.58;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:00:00";0;1149;550.73;83;14.72;0;0.1;0;2;1.36;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:05:00";0;1149;550.43;83.79;14.62;0;0.1;0;1;1.38;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:10:00";0;1149;552.36;83.21;14.6;0;0.1;0;2;1.24;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:15:00";0;1149;553.79;83.79;14.6;0;0.1;0;2;0.89;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:20:00";0;1149;554;83.21;14.6;0;0.1;0;2;0.64;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:25:00";0;1149;555.57;82.21;14.76;0;0.02;0;3;0.44;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:30:00";0;1149;555.21;82.79;14.56;0;0;0;3;0.32;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:35:00";0;1149;556.57;83;14.58;0;0;0;3;0.14;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:40:00";0;1149;553.85;82.21;14.76;0;0;0;3;0.18;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:45:00";0;1149;559.29;83.57;14.64;0;0.08;0;3;-0.11;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:50:00";0;1149;563.36;83.21;14.6;0;0.1;0;3;-0.2;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 22:55:00";0;1149;558.49;82.21;14.76;0;0.18;0;3;-0.12;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:00:00";0;1149;559.36;82.79;14.72;0;0.2;0;5;-0.18;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:05:00";0;1149;557.64;83;14.62;0;0.04;0;5;-0.2;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:10:00";0;1149;558.57;83;14.52;0;0;0;3;-0.51;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:15:00";0;1149;562.15;83;14.58;0;0.16;0;5;-0.21;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:20:00";0;1149;561.43;83;14.52;0;0.2;0;5;-0.02;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:25:00";0;1149;564.15;83;14.58;0;0.2;0;5;0;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:30:00";0;1149;565;82.21;14.6;0;0.2;0;5;0;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:35:00";0;1149;563.43;82;14.68;0;0.12;0;5;-0.08;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:40:00";0;1149;568.51;82.79;14.54;0;0.1;0;5;-0.26;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:45:00";0;1149;569.21;83;14.5;0;0.02;0;5;-0.38;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:50:00";0;1149;573.72;83;14.34;0;0;0;5;-0.56;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"18-11-2024 23:55:00";0;1149;571.07;83;14.46;0;0;0;3;-0.84;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;18860
"19-11-2024 00:00:00";0;19.15;570;82.02;14.5;0;0;0;5;-0.9;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;314.34
"19-11-2024 00:05:00";0;0;571.97;82;14.6;0;0.2;0;2;-0.41;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:10:00";0;0;571.01;82;14.6;0;0.1;0;2;-0.6;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:15:00";0;0;571.99;82;14.6;0;0;0;2;-0.9;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:20:00";0;0;569.04;82;14.6;0;0;0;2;-1;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:25:00";0;0;570.97;81.01;14.7;0;0;0;2;-1.3;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:30:00";0;0;571.99;81.99;14.6;0;0;0;2;-1.4;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:35:00";0;0;572;82.99;14.6;0;0;0;2;-1.7;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:40:00";0;0;576.93;82.01;14.7;0;0;0;2;-1.5;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:45:00";0;0;570.09;82;14.6;0;0.1;0;2;-1.5;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:50:00";0;0;574.93;82.99;14.6;0;0;0;2;-1.5;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 00:55:00";0;0;575;82.01;14.7;0;0;0;2;-1.6;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 01:00:00";0;0;579.93;82.99;14.6;0;0.1;0;2;-1.6;0;0;0;6.6;6.9;3.1;3.3;3.1;-32767;0
"19-11-2024 01:05:00";0;0;584.93;83;14.6;0;0.2;0;3;-1.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:10:00";0;0;584.01;82.01;14.6;0;0.2;0;3;-1.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:15:00";0;0;581.04;82;14.6;0;0.2;0;5;-1.41;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:20:00";0;0;579.04;82;14.6;0;0.2;0;5;-1.5;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:25:00";0;0;584.88;82.98;14.6;0;0.2;0;5;-1.4;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:30:00";0;0;588.92;83;14.6;0;0.1;0;5;-1.69;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:35:00";0;0;585.08;82.02;14.7;0;0.1;0;5;-1.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:40:00";0;0;589.9;82;14.6;0;0.1;0;5;-1.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:45:00";0;0;589.02;82;14.7;0;0.1;0;5;-1.99;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:50:00";0;0;589.98;82;14.8;0;0;0;5;-2.29;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 01:55:00";0;0;592.94;81.02;14.7;0;0.1;0;5;-2.01;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:00:00";0;0;599.86;81.98;14.7;0;0.2;0;5;-1.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:05:00";0;0;606.86;81.02;14.7;0;0.2;0;5;-1.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:10:00";0;0;609.94;81.98;14.7;0;0.2;0;5;-1.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:15:00";0;0;606.08;81.02;14.9;0;0.2;0;3;-1.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:20:00";0;0;607.96;81.98;14.61;0;0.1;0;3;-1.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:25:00";0;0;605.06;82.98;14.4;0;0.1;0;3;-2.09;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:30:00";0;0;604.02;82.02;14.5;0;0.1;0;3;-2.2;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:35:00";0;0;609.88;82;14.5;0;0;0;3;-2.3;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:40:00";0;0.98;612.94;84.94;14.3;0;0;0;3;-2.59;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:45:00";0;1;614.96;83.04;14.5;0;0;0;3;-2.89;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:50:00";0;1;615.98;83;14.5;0;0;0;3;-3;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 02:55:00";0;1;621.88;82.02;14.6;0;0;0;3;-3.2;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:00:00";0;1;637.68;82.98;14.6;0;0;0;3;-3.4;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:05:00";0;1;638.98;83.98;14.6;0;0;0;3;-3.2;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:10:00";0;1;638.02;84;14.5;0;0;0;3;-3.2;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:15:00";0;1;633.1;84.98;14.4;0;0;0;3;-3.2;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:20:00";0;1;638.88;84.02;14.5;0;0.2;0;3;-2.71;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:25:00";0;1;638.02;84.98;14.4;0;0.2;0;3;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:30:00";0;1;649.76;85.98;13.81;0;0.1;0;3;-2.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:35:00";0;1;653.92;75.22;14.19;0;0.1;0;3;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:40:00";0;1;650.08;78.92;14.3;0;0.1;0;3;-2.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:45:00";0;1;664.7;81.94;14.4;0;0.2;0;3;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:50:00";0;1;675.78;81.02;14.4;0;0.1;0;3;-2.99;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 03:55:00";0;1;676.98;81.98;14.5;0;0;0;3;-3.1;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:00:00";0;1;674.06;82;14.5;0;0.1;0;3;-3;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:05:00";0;1;673.02;82;14.6;0;0.1;0;3;-2.9;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:10:00";0;1;675.94;84.94;14.5;0;0.2;0;3;-2.61;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:15:00";0;1;671.13;85;14.5;0;0.1;0;3;-2.79;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:20:00";0;1;672.95;84.03;14.6;0;0;0;3;-2.99;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:25:00";0;1;673.97;84.97;14.6;0;0.1;0;3;-2.61;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:30:00";0;1;675.95;85.97;14.6;0;0.1;0;3;-2.5;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:35:00";0;1;676;85.03;14.7;0;0.1;0;3;-2.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:40:00";0;1;687.68;87.92;13.73;0;0.1;0;3;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:45:00";0;1;690.92;75.35;13.8;0;0;0;3;-2.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:50:00";0;1;694.89;77.92;13.41;0;0.1;0;2;-2.5;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 04:55:00";0;1;717.39;76.05;13.79;0;0.1;0;1;-2.5;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:00:00";0;1;718;77.95;13.99;0;0.1;0;0;-2.5;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:05:00";0;1;726.76;78;14.39;0;0;0;0;-2.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:10:00";0;1;741.6;80.92;14.5;0;0;0;0;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:15:00";0;1;760.49;82.95;14.5;0;0.1;0;0;-2.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:20:00";0;1;797.99;83;14.69;0;0.1;0;1;-2.6;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:25:00";0;1;827.23;83;14.99;0;0.1;0;1;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:30:00";0;1;848.44;83.97;14.81;0;0.1;0;1;-2.7;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:35:00";0;1;852.89;84.97;14.8;0;0.1;0;1;-2.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:40:00";0;1;863.71;84.03;14.7;0;0;0;3;-2.9;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:45:00";0;1;863.03;84.97;14.8;0;0.1;0;3;-2.8;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:50:00";0;1;860.08;86.95;14.12;0;0.1;0;3;-2.99;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
"19-11-2024 05:55:00";0;1;863.89;84.08;14.59;0;0.1;0;3;-3;0;0;0;6.6;6.9;3.1;3.2;3.1;-32767;0
